market_code,所属概念数量,所属概念,code,股票代码
17,30,垃圾分类;PPP概念;碳交易;土壤修复;生物质能发电;信托概念;光伏建筑一体化;建筑节能;碳中和;乡村振兴;污水处理;固废处理;数字孪生;数字经济;智慧城市;绿色电力;一带一路;化债概念(AMC概念);氢能源;国企改革;抖音概念(字节概念);参股券商;储能;专精特新;数据中心(AIDC);华为概念;硅能源;光伏概念;沪股通;融资融券,600475,600475.SH
17,7,一体化压铸;锂电池概念;长安汽车概念;新能源汽车;宁德时代概念;华为汽车;比亚迪概念,603768,603768.SH
17,5,光刻胶;芯片概念;专精特新;环氧丙烷;融资融券,603120,603120.SH
33,5,牙科医疗;医疗器械概念;3D打印;医美概念;融资融券,301033,301033.SZ
17,5,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,601699,601699.SH
17,7,创投;碳中和;乡村振兴;西部大开发;土地流转;农业种植;融资融券,601996,601996.SH
33,14,苹果概念;富士康概念;汽车电子;消费电子概念;智能穿戴;智能座舱;虚拟现实;专精特新;新能源汽车;新型烟草(电子烟);低空经济;锂电池概念;深股通;融资融券,300951,300951.SZ
33,19,预制菜;农业种植;IP经济(谷子经济);人造肉;网红经济;生态农业;啤酒概念;参股银行;旅游概念;乡村振兴;跨境电商;职业教育;高股息精选;新疆振兴;特色小镇;创投;智能物流;海峡两岸;深股通,002582,002582.SZ
17,17,MCU芯片;中国AI 50;WiFi 6;芯片概念;星闪概念;小米概念;物联网;抖音概念(字节概念);语音技术;机器人概念;AI智能体;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券,688018,688018.SH
33,11,职业教育;AI应用;数据要素;DeepSeek概念;京津冀一体化;AI智能体;财税数字化;人工智能;雄安新区;华为概念;深股通,300662,300662.SZ
17,5,物业管理;养老概念;装配式建筑;沪股通;融资融券,601155,601155.SH
17,32,算力租赁;云计算;华为昇腾;国产操作系统;数据安全;华为鲲鹏;网络安全;信创;东数西算(算力);鸿蒙概念;智慧城市;数据中心(AIDC);AI应用;数字孪生;DeepSeek概念;液冷服务器;人工智能;物联网;华为概念;智能医疗;智能电网;军民融合;军工;工业互联网;专精特新;5G;机器人概念;新型工业化;创投;光伏概念;融资融券;沪股通,603496,603496.SH
33,11,煤化工概念;POE胶膜;同花顺中特估100;同花顺漂亮100;一带一路;碳纤维;数字经济;深股通;融资融券;光伏概念;2026中报预增,002493,002493.SZ
17,9,CRO概念;减肥药;创新药;合成生物;智能医疗;人工智能;AI应用;沪股通;融资融券,688202,688202.SH
33,7,页岩气;天然气;国企改革;氢能源;海工装备;深股通;股权转让(并购重组),002490,002490.SZ
33,10,物联网;家用电器;AI智能体;DeepSeek概念;NFT概念;露营经济;IP经济(谷子经济);跨境电商;超级品牌;融资融券,301055,301055.SZ
151,20,AI应用;鸿蒙概念;融资融券;机器人概念;物联网;智能物流;数据要素;智慧政务;数据安全;在线教育;数字经济;华为鲲鹏;信创;华为昇腾;人脸识别;人工智能;云计算;DeepSeek概念;AI智能体;AIGC概念,920953,920953.BJ
33,4,民爆概念;ST板块;可降解塑料;光伏概念,002360,002360.SZ
33,25,Web3.0;ChatGPT概念;信创;AI智能体;移动支付;数据要素;跨境支付(CIPS);数字货币;数据安全;区块链;人工智能;DeepSeek概念;蚂蚁集团概念;文化传媒概念;腾讯概念;抖音概念(字节概念);物联网;华为概念;化债概念(AMC概念);比亚迪概念;东数西算(算力);数据中心(AIDC);芯片概念;量子科技;深股通,300465,300465.SZ
33,35,移动支付;阿里巴巴概念;AI智能体;区块链;车联网(车路协同);人工智能;DeepSeek概念;物联网;工业互联网;东数西算(算力);智能电网;虚拟电厂;低空经济;机器人概念;海峡两岸;机器视觉;智能座舱;人形机器人;卫星导航;粤港澳大湾区;商业航天;新能源汽车;比亚迪概念;人民币贬值受益;毫米波雷达;专精特新;5G;汽车电子;AI眼镜;消费电子概念;WiFi 6;宠物经济;股权转让(并购重组);深股通;融资融券,300638,300638.SZ
151,11,风电;西部大开发;融资融券;航空发动机;海工装备;核电;无人机;商业航天;低空经济;人民币贬值受益;中俄贸易概念,920943,920943.BJ
17,6,黄金概念;数字经济;国企改革;证金持股;沪股通;融资融券,600547,600547.SH
17,29,算力租赁;云计算;东数西算(算力);信创;智慧政务;国资云;腾讯概念;阿里巴巴概念;数据中心(AIDC);数据要素;区块链;AI智能体;智慧城市;液冷服务器;物联网;数字孪生;数字经济;华为概念;DeepSeek概念;人工智能;职业教育;智能医疗;军工;食品安全;PPP概念;国企改革;上海国企改革;沪股通;融资融券,600602,600602.SH
33,11,金属铜;黄金概念;小金属概念;盐湖提锂;化肥;锂电池概念;西部大开发;国企改革;2026中报预增;融资融券;深股通,000408,000408.SZ
17,15,5G;机器人概念;数字乡村;智慧政务;无人机;AI智能体;AI应用;DeepSeek概念;文化传媒概念;国企改革;乡村振兴;西部大开发;股权转让(并购重组);沪股通;融资融券,600936,600936.SH
17,18,芯片概念;AI眼镜;智能音箱;共封装光学(CPO);语音技术;消费电子概念;专精特新;智能穿戴;无线耳机;星闪概念;小米概念;物联网;独角兽概念;抖音概念(字节概念);人工智能;百度概念;沪股通;融资融券,688332,688332.SH
33,18,抽水蓄能;超超临界发电;煤炭概念;虚拟电厂;绿色电力;风电;光伏建筑一体化;深股通;融资融券;碳中和;充电桩;储能;华为概念;国企改革;工业互联网;人工智能;创投;智能物流,001896,001896.SZ
17,4,煤炭概念;煤化工概念;碳中和;氢能源,600408,600408.SH
33,5,草甘膦;国企改革;西部大开发;深股通;融资融券,002258,002258.SZ
33,5,房屋检测;智慧城市;工业互联网;光伏建筑一体化;光伏概念,002333,002333.SZ
17,5,CRO概念;重组蛋白;沪股通;股权转让(并购重组);融资融券,688293,688293.SH
17,23,共封装光学(CPO);铜缆高速连接;5G;卫星导航;数据中心(AIDC);商业航天;高压快充;华为概念;比亚迪概念;无人机;军工;低空经济;新能源汽车;核电;腾讯概念;阿里巴巴概念;机器人概念;高铁;西部大开发;国企改革;液冷服务器;沪股通;融资融券,688629,688629.SH
33,13,宁德时代概念;虚拟电厂;储能;氢能源;充电桩;风电;光伏概念;同花顺漂亮100;新能源汽车;深股通;融资融券;数据中心(AIDC);数字经济,300274,300274.SZ
151,5,智能医疗;专精特新;新股与次新股;融资融券;医疗器械概念,920072,920072.BJ
17,13,可燃冰;页岩气;俄乌冲突概念;天然气;国企改革;碳中和;央企国企改革;氢能源;雄安新区;一带一路;海工装备;融资融券;沪股通,600871,600871.SH
33,27,华为鲲鹏;鸿蒙概念;数据安全;信创;智慧政务;财税数字化;云计算;网络安全;国产操作系统;AI智能体;腾讯概念;DeepSeek概念;人工智能;物联网;ETC;安防;东数西算(算力);数字水印;华为概念;工业互联网;数据中心(AIDC);智能电网;新型工业化;5G;AI应用;深股通;融资融券,300768,300768.SZ
33,15,旅游概念;新型城镇化;雄安新区;创投;土壤修复;PPP概念;乡村振兴;国企改革;一带一路;粤港澳大湾区;雅下水电概念;绿色电力;充电桩;储能;虚拟电厂,002775,002775.SZ
33,6,黄金概念;西部大开发;国企改革;2026中报预增;融资融券;深股通,001337,001337.SZ
17,5,高股息精选;国企改革;IP经济(谷子经济);黄金概念;沪股通,605599,605599.SH
17,29,华为昇腾;算力租赁;东数西算(算力);华为鲲鹏;多模态AI;信创;智慧政务;阿里巴巴概念;ChatGPT概念;人脸识别;鸿蒙概念;AI智能体;车联网(车路协同);安防;华为概念;机器视觉;智慧城市;芯片概念;智能座舱;智能穿戴;DeepSeek概念;AI眼镜;人工智能;低空经济;消费电子概念;机器人概念;人形机器人;沪股通;融资融券,688343,688343.SH
33,8,肝炎概念;流感;猴痘概念;医疗器械概念;智能医疗;DeepSeek概念;融资融券;深股通,300832,300832.SZ
17,13,黄金概念;金属铜;小金属概念;金属回收;锂电池概念;一带一路;沪股通;融资融券;国企改革;参股券商;证金持股;2026中报预增;PCB概念,600362,600362.SH
33,9,动物疫苗;广东自贸区;锂电池概念;粤港澳大湾区;创投;独角兽概念;PCB概念;横琴新区;消费电子概念,002141,002141.SZ
33,7,化肥;煤化工概念;高股息精选;西部大开发;碳中和;深股通;融资融券,000683,000683.SZ
17,3,眼科医疗;医疗器械概念;国企改革,600671,600671.SH
17,40,云计算;华为鲲鹏;数据安全;智慧政务;信创;国产操作系统;ChatGPT概念;算力租赁;网络安全;鸿蒙概念;数据要素;AI智能体;区块链;虚拟数字人;AI应用;在线教育;抖音概念(字节概念);蚂蚁集团概念;互联网金融;腾讯概念;阿里巴巴概念;数字经济;智慧城市;语音技术;DeepSeek概念;时空大数据;人工智能;东数西算(算力);智能医疗;物联网;华为概念;数据中心(AIDC);低空经济;创投;共同富裕示范区;智能电网;虚拟电厂;芯片概念;融资融券;沪股通,600797,600797.SH
17,6,装配式建筑;建筑节能;新型城镇化;光伏建筑一体化;股权转让(并购重组);融资融券,603137,603137.SH
33,12,小金属概念;金属铜;金属回收;稀土永磁;动力电池回收;2026一季报预增;锂电池概念;一带一路;特斯拉概念;2026中报预增;融资融券;深股通,002738,002738.SZ
33,44,华为欧拉;网络安全;数据安全;华为昇腾;信创;电子身份证;智慧灯杆;云计算;华为鲲鹏;多模态AI;智慧政务;东数西算(算力);量子科技;鸿蒙概念;车联网(车路协同);物联网;智慧城市;腾讯概念;数据要素;军工信息化;AI智能体;数据中心(AIDC);数字经济;数字货币;DeepSeek概念;AI应用;华为概念;人工智能;工业互联网;低空经济;军民融合;商业航天;京津冀一体化;无人机;小米概念;机器人概念;跨境支付(CIPS);6G概念;5G;烟草;国企改革;2026一季报预增;融资融券;深股通,002439,002439.SZ
17,18,硅能源;HJT电池;BC电池;TOPCON电池;光伏建筑一体化;钙钛矿电池;光伏概念;同花顺漂亮100;绿色电力;百度概念;氢能源;西部大开发;储能;证金持股;华为概念;沪股通;融资融券;特斯拉概念,601012,601012.SH
33,5,可降解塑料;深股通;融资融券;参股银行;2026中报预增,002064,002064.SZ
33,9,高股息精选;航运概念;同花顺中特估100;国企改革;央企国企改革;一带一路;深股通;融资融券;粤港澳大湾区,001872,001872.SZ
33,4,国企改革;新疆振兴;2026中报预增;深股通,000949,000949.SZ
17,6,重组蛋白;合成生物;创新药;医美概念;沪股通;融资融券,688363,688363.SH
33,5,宠物经济;三胎概念;合成生物;重组蛋白;融资融券,301108,301108.SZ
17,14,航运概念;上海自贸区;人民币贬值受益;一带一路;俄乌冲突概念;国企改革;央企国企改革;同花顺中特估100;天然气;证金持股;沪股通;融资融券;2026中报预增;中字头股票,600026,600026.SH
33,22,算力租赁;云计算;东数西算(算力);智谱AI;快手概念;网络安全;腾讯概念;数据中心(AIDC);阿里巴巴概念;百度概念;数据要素;华为概念;DeepSeek概念;人工智能;粤港澳大湾区;芯片概念;光伏概念;创投;一带一路;绿色电力;融资融券;深股通,300738,300738.SZ
17,49,国资云;华为昇腾;网络安全;东数西算(算力);国产操作系统;信创;算力租赁;区块链;智慧城市;数据要素;AI智能体;鸿蒙概念;ChatGPT概念;数据中心(AIDC);物联网;安防;AI应用;AI语料;DeepSeek概念;AIGC概念;人工智能;华为概念;数字经济;互联网保险;在线教育;工业互联网;核电;京津冀一体化;可控核聚变;创投;液冷服务器;食品安全;机器视觉;核污染防治;储能;机器人概念;雄安新区;央企国企改革;土壤修复;污水处理;消费电子概念;国企改革;工业母机;参股券商;锂电池概念;沪股通;融资融券;智能医疗;股权转让(并购重组),600100,600100.SH
17,15,网络安全;信创;东数西算(算力);鸿蒙概念;智慧城市;数据中心(AIDC);安防;人工智能;华为概念;比亚迪概念;智能医疗;养老概念;物业管理;传感器;沪股通,600654,600654.SH
151,7,鸿蒙概念;融资融券;跨境电商;物联网;智能家居;家用电器;人民币贬值受益,920926,920926.BJ
17,23,人脸识别;华为欧拉;机器视觉;语音技术;智慧政务;安防;信创;华为鲲鹏;数据安全;数字孪生;华为概念;智慧城市;多模态AI;数据要素;车联网(车路协同);AI智能体;数字经济;人工智能;AI应用;ERP概念;DeepSeek概念;股权转让(并购重组);融资融券,688038,688038.SH
33,6,化肥;供销社;一带一路;2026中报预增;融资融券;深股通,000893,000893.SZ
33,21,军民融合;商业航天;军工;无人机;低空经济;碳纤维;东数西算(算力);智能穿戴;华为概念;车联网(车路协同);无人驾驶;人工智能;AI应用;粤港澳大湾区;机器人概念;人形机器人;PEEK材料;雄安新区;深股通;股权转让(并购重组);融资融券,002625,002625.SZ
33,13,数字孪生;机器人概念;托育服务;数字经济;光伏建筑一体化;一带一路;创投;烟草;绿色电力;长三角一体化;深股通;融资融券;2026中报预增,002067,002067.SZ
33,24,共封装光学(CPO);铜缆高速连接;F5G概念;华为海思概念股;富士康概念;6G概念;5G;液冷服务器;消费电子概念;智能穿戴;数据中心(AIDC);新型烟草(电子烟);小米概念;华为概念;光伏概念;无人驾驶;比亚迪概念;新能源汽车;海峡两岸;华为汽车;长安汽车概念;人民币贬值受益;深股通;融资融券,002897,002897.SZ
17,6,煤炭概念;煤化工概念;证金持股;国企改革;沪股通;融资融券,601666,601666.SH
17,11,煤化工概念;煤炭概念;POE胶膜;氢能源;碳中和;西部大开发;跨境电商;DeepSeek概念;2026中报预增;融资融券;沪股通,600989,600989.SH
33,12,传感器;商业航天;专精特新;毫米波雷达;华为概念;智慧城市;芯片概念;军工;PM2.5;碳中和;PPP概念;融资融券,300862,300862.SZ
33,11,智能家居;家用电器;物联网;星闪概念;新型工业化;人脸识别;鸿蒙概念;华为概念;小米概念;消费电子概念;融资融券,301578,301578.SZ
33,18,可燃冰;页岩气;俄乌冲突概念;天然气;雄安新区;氢能源;一带一路;创投;人工智能;军工;高端装备;东数西算(算力);无人机;机器人概念;储能;超超临界发电;数据中心(AIDC);融资融券,300157,300157.SZ
