market_code,所属概念,股票代码,code,所属概念数量
17,算力租赁;东数西算(算力);数据中心;液冷服务器;AI应用;华为概念;芯片概念;超级电容;人形机器人;储能;锂电池概念;回购增持再贷款概念;PVDF概念;氟化工概念;沪股通;融资融券;消毒剂;煤炭概念,600673.SH,600673,18
33,网约车;EDR概念;人脸识别;车联网(车路协同);长安汽车概念;鸿蒙概念;时空大数据;数据要素;人工智能;智能座舱;百度概念;粤港澳大湾区;低空经济;无人驾驶;无人机;飞行汽车(eVTOL);汽车电子;比亚迪概念;东数西算(算力);算力租赁;新能源汽车;参股银行;5G;融资融券,002355.SZ,002355,24
33,存储芯片;AI PC;中芯国际概念;芯片概念;2025年报预增;汽车电子;智能穿戴;共封装光学(CPO);数据中心;粤港澳大湾区;专精特新;人民币贬值受益;人工智能;融资融券;深股通,001309.SZ,001309,15
17,算力租赁;东数西算(算力);液冷服务器;英伟达概念;云计算;腾讯概念;华为概念;消费电子概念;芯片概念;OLED;军工;小米概念;2025年报预增;沪股通,603629.SH,603629,14
33,光纤概念;第三代半导体;小金属概念;芯片概念;商业航天;光伏概念;氟化工概念;卫星导航;军工;华为概念;西部大开发;深股通;融资融券,002428.SZ,002428,13
33,航空发动机;商业航天;卫星导航;可控核聚变;超导概念;军工;核电;海工装备;5G;柔性屏(折叠屏);专精特新;小金属概念;西部大开发;医疗器械概念;燃料电池;氢能源;国企改革;俄乌冲突概念;深股通;融资融券,002149.SZ,002149,20
33,新型城镇化;芯片概念;粤港澳大湾区;人工智能;国企改革;深股通,002989.SZ,002989,6
33,第三代半导体;芯片概念;专精特新;光伏概念;数据中心;燃料电池;空气能热泵;工业互联网;海峡两岸;氢能源;雄安新区;冷链物流;深股通;融资融券,002158.SZ,002158,14
17,注册制次新股;专精特新;高端装备;风电;新股与次新股;融资融券,603248.SH,603248,6
33,云办公;华为昇腾;华为鲲鹏;云计算;智慧政务;东数西算(算力);算力租赁;6G概念;AI智能体;5G;数据要素;在线教育;卫星导航;车联网(车路协同);AI应用;华为概念;物联网;数据中心;数字孪生;人工智能;商业航天;DeepSeek概念;数字经济;京津冀一体化,003007.SZ,003007,24
17,金属铅;金属锌;金属铜;小金属概念;西部大开发;国企改革;DeepSeek概念;沪股通,600301.SH,600301,8
17,液冷服务器;数据中心;专精特新;高端装备;农机;风电;沪股通,605060.SH,605060,7
17,算力租赁;英伟达概念;东数西算(算力);智谱AI;DeepSeek概念;高端装备;核电;风电;海工装备;国企改革;融资融券;沪股通,603985.SH,603985,12
33,AI PC;中国AI 50;东数西算(算力);国产操作系统;数据安全;网络安全;信创;华为鲲鹏;数据中心;百度概念;量子科技;区块链;智慧城市;液冷服务器;车联网(车路协同);华为概念;智能电网;5G;DeepSeek概念;人工智能;数字经济;芯片概念;消费电子概念;粤港澳大湾区;商业航天;军工;卫星导航;海工装备;汽车电子;军民融合;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券,000066.SZ,000066,37
33,算力租赁;国资云;东数西算(算力);云计算;数据中心;绿色电力;央企国企改革;国企改革;西部大开发;深股通;融资融券,000815.SZ,000815,11
33,算力租赁;云计算;东数西算(算力);DeepSeek概念;数据中心;人工智能;英伟达概念;创投;军工;卫星导航;国企改革;军民融合;燃料电池;5G;氢能源;芯片概念;环氧丙烷;铜缆高速连接;存储芯片;共封装光学(CPO);深股通;融资融券,000818.SZ,000818,22
17,液冷服务器;数据中心;核电;海峡两岸;超超临界发电;氢能源;一带一路,603269.SH,603269,7
17,PVDF概念;氟化工概念;锂电池概念;回购增持再贷款概念;一体化压铸;储能;军工;核电;商业航天;芯片概念;钠离子电池;融资融券,603978.SH,603978,12
17,存储芯片;芯片概念;新型城镇化;旅游概念;雄安新区;PPP概念;共同富裕示范区;乡村振兴,605303.SH,605303,8
33,光刻胶;深股通;融资融券,002453.SZ,002453,3
17,腾讯概念;人工智能;IP经济(谷子经济);智能物流;白酒概念;融资融券,603777.SH,603777,6
17,超超临界发电;绿色电力;碳交易;碳中和;风电;国企改革;氢能源;央企国企改革;海工装备,600396.SH,600396,9
33,液冷服务器;军工;数据中心;军民融合;人民币贬值受益;人工智能;水利;一带一路;地下管网;俄乌冲突概念,002871.SZ,002871,10
33,文化传媒概念;IP经济(谷子经济);旅游概念,000802.SZ,000802,3
17,汽车芯片;芯片概念;碳纤维;数据安全;语音技术;网络游戏;创投;2025年报预增;手机游戏;人工智能;跨境电商;绿色电力;融资融券;股权转让(并购重组);沪股通,600770.SH,600770,15
33,高端装备;比亚迪概念;新能源汽车;机器人概念;工业互联网;减速器;回购增持再贷款概念;绿色电力;深股通;高股息精选;融资融券,002283.SZ,002283,11
33,草甘膦;国企改革;央企国企改革;人民币贬值受益;深股通;融资融券,000553.SZ,000553,6
17,体育产业;C2M概念;跨境电商,603001.SH,603001,3
17,人脸识别;卫星导航;汽车电子;消费电子概念;摘帽,600130.SH,600130,5
33,算力租赁;腾讯概念;抖音概念(字节概念);华为概念;阿里巴巴概念;5G;百度概念;互联网金融;小米概念;摘帽,000889.SZ,000889,10
33,家庭医生;AIGC概念;AI应用;AI智能体;数据要素;阿里巴巴概念;智能医疗;人工智能;DeepSeek概念;区块链;养老概念;牙科医疗;华为概念;阿尔茨海默概念;基因测序;智能穿戴;中国AI 50;深股通;融资融券,002044.SZ,002044,19
33,液冷服务器;数据中心;汽车热管理;东数西算(算力);超级电容;石墨烯;无人驾驶;新能源汽车;充电桩;空气能热泵;储能;算力租赁;锂电池概念;动力电池回收;家用电器;氢能源,002418.SZ,002418,16
17,算力租赁;东数西算(算力);云计算;数据确权;Sora概念(文生视频);AIGC概念;数据要素;AI智能体;AI应用;短剧游戏;蚂蚁集团概念;DeepSeek概念;人工智能;OLED;比亚迪概念;高端装备;黑龙江自贸区;新疆振兴;沪股通,600666.SH,600666,19
17,脑机接口;医疗器械概念;猴痘概念;辅助生殖;人民币贬值受益;幽门螺杆菌概念;芬太尼;肝炎概念;流感;沪股通;融资融券,688767.SH,688767,11
33,PET铜箔;固态电池;宁德时代概念;锂电池概念;PCB概念;比亚迪概念;专精特新;储能;深股通;融资融券,301150.SZ,301150,10
33,金属铅;国企改革;金属铜;小金属概念;金属锌;注册制次新股;新股与次新股;融资融券,001257.SZ,001257,8
17,流感;减肥药;CRO概念;辅助生殖;肝炎概念;合成生物;宠物经济;人民币贬值受益;沪股通;融资融券,603538.SH,603538,10
33,小米汽车;华为汽车;小米概念;专精特新;新能源汽车;长安汽车概念;特斯拉概念;机器人概念;比亚迪概念;储能;换电概念;锂电池概念;融资融券,301186.SZ,301186,13
17,钠离子电池;固态电池;动力电池回收;锂电池概念;金属钴;宁德时代概念;小金属概念;储能;新能源汽车;低空经济;沪股通;融资融券,688005.SH,688005,12
17,算力租赁;智谱AI;华为欧拉;云计算;华为鲲鹏;东数西算(算力);信创;智慧政务;网络安全;英伟达概念;数据中心;DeepSeek概念;数字经济;华为概念;互联网金融;物联网;低空经济;无人驾驶;融资融券,688316.SH,688316,19
33,同花顺出海50;数据中心;核电;页岩气;海工装备;高端装备;一带一路;储能;天然气;中俄贸易概念;动力电池回收;锂电池概念;深股通;融资融券;回购增持再贷款概念;污水处理;土壤修复,002353.SZ,002353,17
17,钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;储能;回购增持再贷款概念;2025年报预增;一带一路;沪股通;融资融券,603876.SH,603876,11
33,共封装光学(CPO);液冷服务器;中国AI 50;WiFi 6;6G概念;数据中心;5G;东数西算(算力);网络安全;云办公;信创;抖音概念(字节概念);小米概念;阿里巴巴概念;腾讯概念;新型工业化;百度概念;工业互联网;国资云;AI智能体;快手概念;智能医疗;人工智能;AIGC概念;AI应用;蚂蚁集团概念;数字经济;一带一路;国企改革;深股通;融资融券,301165.SZ,301165,31
33,华为昇腾;比亚迪概念;无人驾驶;东数西算(算力);光伏概念;高端装备;储能;智慧政务;锂电池概念;人工智能;DeepSeek概念;回购增持再贷款概念;绿色电力;智能医疗;融资融券,301070.SZ,301070,15
17,光纤概念;F5G概念;共封装光学(CPO);太赫兹;特高压;柔性直流输电;6G概念;液冷服务器;5G;芯片概念;海工装备;数据中心;智能电网;风电;量子科技;长三角一体化;军工;新能源汽车;无人驾驶;华为概念;一带一路;小米汽车;机器人概念;人形机器人;水利;网络安全;智慧城市;创投;DeepSeek概念;沪股通;融资融券,600487.SH,600487,31
33,算力租赁;云计算;网络安全;东数西算(算力);抖音概念(字节概念);阿里巴巴概念;腾讯概念;AI智能体;AIGC概念;AI应用;数据中心;华为概念;数字孪生;数字经济;人工智能;工业互联网;新型工业化;机器人概念;工业母机;专精特新;智能家居;粤港澳大湾区;海峡两岸;中俄贸易概念;深股通,002757.SZ,002757,25
33,金属铜;小金属概念;石墨烯;芯片概念;西部大开发;化债概念(AMC概念),000510.SZ,000510,6
33,盐湖提锂;稀土永磁;锂电池概念;固态电池;专精特新;净水概念;垃圾分类;污水处理;光伏概念,300631.SZ,300631,9
33,土壤修复;智慧城市;数字孪生;水利;高铁;一带一路;新型城镇化;食品安全;光伏概念;传感器;家用电器;碳中和;芯片概念;房屋检测;特斯拉概念;融资融券,301115.SZ,301115,16
33,先进封装;富士康概念;PCB概念;存储芯片;液冷服务器;苹果概念;英伟达概念;汽车电子;新型烟草(电子烟);芯片概念;5G;AI眼镜;毫米波雷达;消费电子概念;无线耳机;智能座舱;MR(混合现实);小米概念;工业母机;无人驾驶;比亚迪概念;机器视觉;人形机器人;新能源汽车;特斯拉概念;华为概念;2025年报预增;新型工业化;虚拟现实;机器人概念;减速器;高端装备;粤港澳大湾区;腾讯概念;阿里巴巴概念;人工智能;横琴新区;一带一路;深股通,002975.SZ,002975,39
33,金属铅;金属锌;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;深股通;融资融券,000960.SZ,000960,9
17,算力租赁;数据确权;数据安全;区块链;东数西算(算力);AI智能体;智慧政务;数据要素;华为鲲鹏;PM2.5;虚拟数字人;DeepSeek概念;智慧城市;数据中心;人工智能;华为概念;物联网;碳交易;量子科技;碳中和;传感器;商业航天;股权转让(并购重组);融资融券,688051.SH,688051,24
33,PET铜箔;OLED;第三代半导体;存储芯片;钙钛矿电池;消费电子概念;HJT电池;芯片概念;小金属概念;超导概念;专精特新;海峡两岸;光伏概念;钒电池;福建自贸区;深股通,300706.SZ,300706,16
33,特高压;智能电网;电力物联网;虚拟电厂;核电;风电;光伏概念;充电桩;储能;数据中心;宁德时代概念;专精特新;东数西算(算力);氟化工概念;腾讯概念;深股通,300617.SZ,300617,16
33,共封装光学(CPO);芯片概念;人造肉;共同富裕示范区;预制菜;网红经济;深股通,002515.SZ,002515,7
33,石墨烯;长三角一体化;C2M概念;柔性屏(折叠屏);核污染防治;工业互联网;智能家居;融资融券,002631.SZ,002631,8
17,智能电网;高压快充;虚拟电厂;充电桩;储能;光伏概念;雄安新区;金属回收;京津冀一体化;特斯拉概念;绿色电力;沪股通;融资融券,603050.SH,603050,13
17,汽车芯片;MCU芯片;国产操作系统;信创;东数西算(算力);芯片概念;鸿蒙概念;百度概念;机器人概念;商业航天;DeepSeek概念;沪股通;融资融券,688047.SH,688047,13
33,卫星导航;商业航天;时空大数据;低空经济;数据要素;飞行汽车(eVTOL);东数西算(算力);汽车芯片;MCU芯片;芯片概念;人脸识别;人工智能;安防;存储芯片;智慧城市;先进封装;数据中心;专精特新;横琴新区;粤港澳大湾区;国企改革;地下管网;深股通;融资融券,300053.SZ,300053,24
33,信创;时空大数据;数据确权;车联网(车路协同);ChatGPT概念;智慧城市;数字孪生;高铁;机器视觉;数据要素;空间计算;芯片概念;华为概念;元宇宙;人工智能;数字水印;先进封装;虚拟数字人;多模态AI;卫星导航;数字经济;工业互联网;机器人概念;无人驾驶;东数西算(算力);无人机;低空经济;算力租赁;商业航天;医疗器械概念;数据中心;乡村振兴;回购增持再贷款概念;一带一路;合成生物;深股通,000925.SZ,000925,36
33,算力租赁;MLOps概念;华为昇腾;云计算;东数西算(算力);华为鲲鹏;抖音概念(字节概念);AIGC概念;百度概念;数据中心;液冷服务器;区块链;DeepSeek概念;华为概念;数字经济;工业互联网;京津冀一体化;深股通;融资融券,300383.SZ,300383,19
33,流感;三胎概念;肝炎概念;基因测序;维生素;仿制药一致性评价;医药电商;创新药;医疗器械概念;养老概念;智能医疗,300254.SZ,300254,11
151,第三代半导体;专精特新;芯片概念;先进封装;有机硅概念;新股与次新股;融资融券,920012.BJ,920012,7
151,液冷服务器;换电概念;融资融券;储能;算力租赁;天然气;东数西算(算力);氢能源;锂电池概念;数据中心;西部大开发,920010.BJ,920010,11
17,一体化压铸;减速器;长安汽车概念;华为汽车;机器人概念;EDR概念;新能源汽车;比亚迪概念;无人驾驶;汽车热管理;传感器;智能座舱;汽车电子;氢能源;沪股通;融资融券,600081.SH,600081,16
17,医疗器械概念;智能医疗;专精特新;沪股通;融资融券,688351.SH,688351,5
17,第三代半导体;AI眼镜;芯片概念;新能源汽车;专精特新;华为概念;智能电网;沪股通;融资融券,688234.SH,688234,9
17,科创次新股;商业航天;卫星导航;注册制次新股;核电;军工;智能电网;央企国企改革;国企改革;新股与次新股;融资融券,688811.SH,688811,11
17,污水处理;人民币贬值受益;盐湖提锂;融资融券,688718.SH,688718,4
33,家用电器;小米概念;智能家居;医疗器械概念;养老概念;融资融券,301502.SZ,301502,6
33,华为昇腾;人脸识别;信创;多模态AI;安防;存储芯片;鸿蒙概念;网络安全;智慧政务;车联网(车路协同);华为概念;芯片概念;物联网;传感器;无人驾驶;AI智能体;语音技术;人形机器人;智慧城市;核污染防治;AIGC概念;DeepSeek概念;机器人概念;机器视觉;人工智能;数字经济;冷链物流;一带一路;深股通,002990.SZ,002990,29
