股票代码,code,market_code,所属概念,所属概念数量
000811.SZ,000811,33,超导概念;液冷服务器;可控核聚变;3D打印;中芯国际概念;数据中心;核电;军工;海工装备;新能源汽车;储能;机器人概念;燃料电池;海峡两岸;空气能热泵;氢能源;雅下水电概念;固态电池;水利;中俄贸易概念;回购增持再贷款概念;人工智能;碳中和;创投;智能物流;国企改革;体育产业;冷链物流;冰雪产业;宠物经济;融资融券;天然气;深股通,33
600186.SH,600186,17,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;粮食概念;超级品牌;融资融券;沪股通,11
603173.SH,603173,17,共同富裕示范区;专精特新;2025年报预增;长三角一体化;一带一路;芯片概念;核电;海工装备;氢能源;天然气;沪股通,11
001211.SZ,001211,33,露营经济;三胎概念;预制菜;跨境电商;IP经济(谷子经济),5
603178.SH,603178,17,飞行汽车(eVTOL);新能源汽车;减速器;汽车热管理;比亚迪概念;低空经济;无人驾驶;长安汽车概念;华为汽车;机器人概念;共同富裕示范区;数字经济;融资融券;沪股通,14
600285.SH,600285,17,高股息精选;芬太尼;创新药;沪股通;融资融券,5
600381.SH,600381,22,ST板块;白酒概念;西部大开发,3
002980.SZ,002980,33,共封装光学(CPO);血氧仪;核污染防治;PM2.5;AI眼镜;智能穿戴;食品安全;光伏概念;核电;充电桩;储能;新能源汽车;物联网;人民币贬值受益;医疗器械概念;华为鲲鹏;流感;DeepSeek概念;AI智能体;智能医疗;鸿蒙概念,21
300054.SZ,300054,33,中芯国际概念;先进封装;存储芯片;光刻胶;OLED;柔性屏(折叠屏);芯片概念;锂电池概念;2026一季报预增;深股通;融资融券,11
688766.SH,688766,17,存储芯片;MCU芯片;芯片概念;汽车电子;小米概念;华为概念;融资融券;沪股通,8
600546.SH,600546,17,煤炭概念;高股息精选;超超临界发电;航运概念;国企改革;沪股通;融资融券,7
300725.SZ,300725,33,CRO概念;智能医疗;创新药;合成生物;AI应用;人工智能;人民币贬值受益;深股通;融资融券,9
000990.SZ,000990,33,煤化工概念;POE胶膜;人造肉;NMN概念;氢能源;工业大麻;OLED;碳中和;燃料电池;合成生物;民营医院;国企改革;小米概念;医美概念;深股通;融资融券,16
300783.SZ,300783,33,网红经济;IP经济(谷子经济);预制菜;三胎概念;跨境电商;宠物经济;食品安全;专精特新;深股通,9
000908.SZ,000908,33,ST板块;眼科医疗;仿制药一致性评价;流感;创新药;医美概念;基因测序;消毒剂;医疗器械概念,9
605090.SH,605090,17,页岩气;天然气;俄乌冲突概念;航运概念;煤化工概念;新疆振兴;商业航天;氢能源;低空经济;回购增持再贷款概念;创投;数字经济;智能物流;绿色电力;粤港澳大湾区;芯片概念;DeepSeek概念;融资融券;沪股通,19
600289.SH,600289,22,ST板块;智慧城市;智能物流;黑龙江自贸区;车联网(车路协同);网络安全;工业互联网;数据安全;东数西算(算力);人工智能,10
002592.SZ,002592,33,ST板块;文化传媒概念;长安汽车概念;细胞免疫治疗;网络游戏;华为汽车;西部大开发;汽车热管理;燃料电池;新能源汽车;华为概念;专精特新;2025年报预增;军工,14
603843.SH,603843,22,赛马概念;ST板块;盐湖提锂;特色小镇;西部大开发;固废处理;地下管网;PPP概念;光伏概念;充电桩;一带一路;雅下水电概念;乡村振兴;新型城镇化;水利;旅游概念;东数西算(算力);小金属概念;算力租赁;智慧政务;金属锌;金属铜,22
000711.SZ,000711,33,金属锌;小金属概念;ST板块;金属回收;固废处理;土壤修复;污水处理;黑龙江自贸区;PPP概念;一带一路;无人机;乡村振兴;物联网;水利;雄安新区,15
000422.SZ,000422,33,磷化工;化肥;煤化工概念;煤炭概念;氟化工概念;可降解塑料;国企改革;回购增持再贷款概念;乡村振兴;宁德时代概念;光刻胶;华为概念;股权转让(并购重组);融资融券;深股通,15
000752.SZ,000752,33,ST板块;啤酒概念;西部大开发;2025年报预增,4
001267.SZ,001267,33,共封装光学(CPO);铜缆高速连接;土壤修复;污水处理;新型城镇化;乡村振兴;深股通;股权转让(并购重组),8
002115.SZ,002115,33,AI应用;快手概念;小红书概念;短剧游戏;AIGC概念;虚拟数字人;抖音概念(字节概念);6G概念;阿里巴巴概念;腾讯概念;信创;文化传媒概念;卫星导航;人工智能;智慧城市;华为概念;5G;网红经济;智慧灯杆;创投;海工装备;专精特新;共同富裕示范区;深股通;融资融券,25
002569.SZ,002569,33,ST板块;国企改革;股权转让(并购重组),3
301291.SZ,301291,33,智能电网;风电;储能;光伏概念;数据中心;海工装备;氢能源;光伏建筑一体化;东数西算(算力);粤港澳大湾区;抖音概念(字节概念);深股通;融资融券,13
600265.SH,600265,22,ST板块;算力租赁;西部大开发;农业种植,4
002289.SZ,002289,33,柔性屏(折叠屏);ST板块;消费电子概念;数据中心;算力租赁;股权转让(并购重组),6
603813.SH,603813,22,ST板块;氢能源;燃料电池;统一大市场;粤港澳大湾区;冷链物流;智能物流;数字经济,8
603398.SH,603398,22,ST板块;医疗器械概念;三胎概念;机器人概念;光伏概念;TOPCON电池;区块链;硅能源;人工智能;IP经济(谷子经济),10
000838.SZ,000838,33,租售同权;固废处理;污水处理;西部大开发;ST板块;股权转让(并购重组),6
000609.SZ,000609,33,互联网金融;ST板块;创投;高铁;芯片概念;存储芯片;股权转让(并购重组);先进封装,8
600238.SH,600238,22,ST板块;白酒概念;跨境电商;养老概念;海南自贸区;国企改革;专精特新,7
600735.SH,600735,22,机器人概念;石墨烯;人民币贬值受益;中俄贸易概念;ST板块;三胎概念;跨境电商;养老概念;中韩自贸区;旅游概念,10
600243.SH,600243,22,股权转让(并购重组);ST板块;天然气;西部大开发;减速器;医疗器械概念;新型工业化;工业母机,8
603706.SH,603706,17,天然气;新疆振兴;高股息精选;西部大开发,4
002636.SZ,002636,33,PCB概念;2025年报预增;消毒剂;医疗器械概念;深股通;融资融券,6
000636.SZ,000636,33,小金属概念;超级电容;汽车电子;AI眼镜;卫星导航;传感器;5G;无人机;商业航天;液冷服务器;共封装光学(CPO);高压快充;智能穿戴;低空经济;比亚迪概念;机器人概念;东数西算(算力);华为概念;光伏概念;粤港澳大湾区;储能;锂电池概念;创投;国企改革;深股通;融资融券,26
600830.SH,600830,17,化债概念(AMC概念);烟草;共同富裕示范区;互联网金融;国企改革;融资融券;股权转让(并购重组),7
688046.SH,688046,17,专精特新;DeepSeek概念;回购增持再贷款概念;沪股通;融资融券,5
000912.SZ,000912,33,化肥;煤化工概念;乡村振兴;西部大开发;国企改革;回购增持再贷款概念;深股通;融资融券,8
600506.SH,600506,17,新疆振兴;央企国企改革;西部大开发;国企改革;乡村振兴;高铁;碳中和;无人机;农机;燃料电池;汽车热管理;风电;绿色电力;人工智能;机器人概念;充电桩;新能源汽车;芯片概念;液冷服务器;储能;宁德时代概念;高压快充;数据中心;股权转让(并购重组),24
603557.SH,603557,22,ST板块;三胎概念,2
002624.SZ,002624,33,云游戏;电子竞技;短剧游戏;手机游戏;NFT概念;网络游戏;AIGC概念;虚拟数字人;元宇宙;文化传媒概念;英伟达概念;IP经济(谷子经济);AI智能体;鸿蒙概念;虚拟现实;区块链;华为概念;人工智能;AI应用;深股通;融资融券,21
688536.SH,688536,17,汽车芯片;MCU芯片;共封装光学(CPO);芯片概念;智能座舱;5G;传感器;人形机器人;专精特新;机器人概念;安防;无人机;储能;股权转让(并购重组);沪股通;融资融券,16
688227.SH,688227,17,算力租赁;东数西算(算力);芯片概念;军工;华为欧拉;云计算;华为概念;信创;智慧政务;AI智能体;数据要素;人工智能;DeepSeek概念;数字经济;区块链;互联网金融;融资融券,17
600180.SH,600180,17,统一大市场;粮食概念;煤化工概念;大豆;航运概念;煤炭概念;一带一路;互联网金融;数据要素;工业互联网;沪股通;融资融券,12
300737.SZ,300737,33,新型城镇化;光伏建筑一体化;商业航天;海峡两岸;一带一路;水利;核电;融资融券;深股通,9
300667.SZ,300667,33,商业航天;军工;量子科技;光纤概念;低空经济;可控核聚变;传感器;新型工业化;第三代半导体;海工装备;物联网;专精特新;安防;芯片概念;智能电网;消费电子概念;虚拟现实;水利;数据中心;工业互联网;光伏概念;食品安全;数字经济;钙钛矿电池;医美概念,25
002842.SZ,002842,33,金属铜;小金属概念;光伏概念,3
300848.SZ,300848,33,染料;可降解塑料;专精特新;小米概念;华为概念;露营经济;新型工业化;充电桩;深股通,9
603125.SH,603125,17,风电;沪股通;融资融券,3
002493.SZ,002493,33,煤化工概念;POE胶膜;同花顺中特估100;回购增持再贷款概念;一带一路;光伏概念;同花顺漂亮100;深股通;融资融券,9
600985.SH,600985,17,煤炭概念;煤化工概念;超超临界发电;民爆概念;绿色电力;国企改革;华为概念;融资融券;沪股通,9
002685.SZ,002685,33,高端装备;新型工业化;军工;专精特新;传感器;信创;一带一路;DeepSeek概念;芯片概念;航运概念;深股通;股权转让(并购重组);融资融券,13
002833.SZ,002833,33,高股息精选;粤港澳大湾区;新型工业化;减速器;专精特新;新能源汽车;机器人概念;高端装备;DeepSeek概念;深股通,10
300483.SZ,300483,33,俄乌冲突概念;天然气;股权转让(并购重组),3
601890.SH,601890,17,国产航母;海工装备;军民融合;高端装备;军工;风电;沪股通;融资融券,8
000669.SZ,000669,33,ST板块;天然气,2
605199.SH,605199,22,创新药;仿制药一致性评价;医药电商;流感;幽门螺杆菌概念;肝炎概念;三胎概念;ST板块;海南自贸区;专精特新,10
688073.SH,688073,17,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,4
603061.SH,603061,17,芯片概念;2025年报预增;专精特新;沪股通,4
003013.SZ,003013,33,装配式建筑;PPP概念;地下管网;乡村振兴;国企改革;新型城镇化;雄安新区;水利;一带一路;粤港澳大湾区;数字经济;智慧城市;人工智能;数字孪生;物联网;低空经济;时空大数据;腾讯概念;无人机;数据中心;深股通,21
600558.SH,600558,17,水利;核电;可控核聚变;海工装备;军工;西部大开发;国企改革;超超临界发电,8
002124.SZ,002124,33,猪肉;预制菜;绿色电力;机器人概念;元宇宙;深股通;摘帽,7
000639.SZ,000639,33,NMN概念;网红经济;体育产业;跨境电商;维生素;阿里巴巴概念;融资融券,7
600989.SH,600989,17,煤化工概念;煤炭概念;POE胶膜;氢能源;碳中和;西部大开发;2025年报预增;跨境电商;DeepSeek概念;融资融券;沪股通,11
603565.SH,603565,17,高股息精选;航运概念;统一大市场;冷链物流;智能物流;数据要素;融资融券;沪股通,8
300921.SZ,300921,33,算力租赁;云办公;云计算;数据安全;智慧政务;网络安全;抖音概念(字节概念);信创;东数西算(算力);腾讯概念;阿里巴巴概念;百度概念;AI智能体;区块链;智慧城市;DeepSeek概念;互联网金融;数字经济;数据中心;人工智能;华为概念;智能医疗;工业互联网;粤港澳大湾区;一带一路;融资融券,26
001299.SZ,001299,33,天然气;西部大开发;物联网,3
600048.SH,600048,17,租售同权;物业管理;同花顺漂亮100;证金持股;国企改革;央企国企改革;沪股通;融资融券;智能家居,9
600491.SH,600491,17,装配式建筑;PPP概念;房屋检测;光伏建筑一体化;新型城镇化;水利;长三角一体化;沪股通;融资融券,9
600777.SH,600777,22,页岩气;俄乌冲突概念;天然气;ST板块;人民币贬值受益,5
000922.SZ,000922,33,核电;风电;军工;新能源汽车;水利;机器人概念;氢能源;央企国企改革;黑龙江自贸区;国企改革;深股通;融资融券,12
000523.SZ,000523,33,广东自贸区;物业管理;啤酒概念;代糖概念;国企改革;创投;粤港澳大湾区;工业互联网;股权转让(并购重组);深股通,10
300040.SZ,300040,33,生物质能发电;抽水蓄能;虚拟电厂;绿色电力;光伏建筑一体化;风电;智能电网;碳中和;充电桩;储能;光伏概念;垃圾分类;高压快充;黑龙江自贸区;雄安新区;高铁;数据中心;华为概念;东数西算(算力),19
000055.SZ,000055,33,装配式建筑;乡村振兴;建筑节能;房屋检测;物业管理;一带一路;光伏建筑一体化;数字经济;绿色电力;DeepSeek概念;粤港澳大湾区;高铁;AI应用;光伏概念;融资融券,15
603985.SH,603985,17,算力租赁;英伟达概念;东数西算(算力);智谱AI;DeepSeek概念;核电;高端装备;风电;海工装备;国企改革;融资融券;沪股通,12
603303.SH,603303,17,智慧灯杆;汽车电子;新能源汽车;人民币贬值受益;智慧城市;股权转让(并购重组);沪股通,7
000623.SZ,000623,33,参股券商;维生素;农业种植;幽门螺杆菌概念;创新药;流感;医药电商;肝炎概念;回购增持再贷款概念;乡村振兴;三胎概念;创投;网红经济;工业互联网;深股通;融资融券,16
002227.SZ,002227,33,钒电池;换电概念;人工智能;粤港澳大湾区;风电;虚拟电厂;阿里巴巴概念;储能;充电桩;高压快充;核电;智能电网;比亚迪概念;特高压;数据中心;柔性直流输电;ST板块,17
600348.SH,600348,17,煤炭概念;超超临界发电;氢能源;钠离子电池;TOPCON电池;风电;光伏概念;国企改革;碳纤维;储能;沪股通;融资融券,12
301035.SZ,301035,33,草甘膦;回购增持再贷款概念;人民币贬值受益;2025年报预增;深股通;融资融券,6
600773.SH,600773,17,盐湖提锂;锂电池概念;石墨烯;西部大开发;国企改革;融资融券;沪股通,7
600256.SH,600256,17,俄乌冲突概念;页岩气;煤化工概念;煤炭概念;天然气;新疆振兴;氢能源;碳中和;西部大开发;融资融券;一带一路;沪股通,12
603507.SH,603507,17,光热发电;氢能源;光伏概念;风电;回购增持再贷款概念;商业航天;海工装备;专精特新;机器人概念;人民币贬值受益;一带一路;融资融券,12
300964.SZ,300964,33,共封装光学(CPO);PCB概念;5G;6G概念;毫米波雷达;汽车电子;华为概念;虚拟现实;卫星导航;商业航天;专精特新;无人机;机器人概念;军工;特斯拉概念;低空经济;工业互联网;新能源汽车;充电桩;创投;医疗器械概念;融资融券,22
600769.SH,600769,17,国企改革,1
300853.SZ,300853,33,语音技术;传感器;电力物联网;东数西算(算力);机器视觉;专精特新;新型工业化;人形机器人;智能穿戴;无人机;机器人概念;AI眼镜;智能电网;人工智能;储能;DeepSeek概念;海工装备;一带一路,18
