股票代码,code,market_code,所属概念,所属概念数量
600510.SH,600510,17,OLED;超级电容;新型城镇化;PPP概念;一带一路;装配式建筑;创投;体育产业;参股银行;养老概念;国企改革;证金持股;沪股通;融资融券,14
300540.SZ,300540,33,商业航天;智慧灯杆;氢能源;燃料电池;专精特新;充电桩;储能;车联网(车路协同);天然气;西部大开发;国企改革;一带一路,12
002903.SZ,002903,33,军工;富士康概念;工业母机;苹果概念;同花顺新质50;第三代半导体;芯片概念;消费电子概念;新型工业化;专精特新;减速器;比亚迪概念;新能源汽车;机器人概念;小米概念;华为概念;融资融券,17
600299.SH,600299,17,央企国企改革;维生素;国企改革;沪股通;人民币贬值受益;DeepSeek概念;融资融券,7
301217.SZ,301217,33,PCB概念;PET铜箔;5G;宁德时代概念;固态电池;锂电池概念;比亚迪概念;储能;国企改革;深股通;融资融券,11
688087.SH,688087,17,可降解塑料;碳中和;固废处理;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,7
603986.SH,603986,17,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;物联网;人民币贬值受益;光伏概念;锂电池概念;回购增持再贷款概念;融资融券;沪股通,16
301186.SZ,301186,33,小米汽车;华为汽车;小米概念;特斯拉概念;专精特新;新能源汽车;比亚迪概念;机器人概念;长安汽车概念;换电概念;储能;锂电池概念;融资融券,13
002980.SZ,002980,33,共封装光学(CPO);血氧仪;PM2.5;核污染防治;AI眼镜;智能穿戴;食品安全;华为鲲鹏;充电桩;物联网;光伏概念;储能;核电;DeepSeek概念;AI智能体;智能医疗;新能源汽车;鸿蒙概念;流感;医疗器械概念;人民币贬值受益,21
002335.SZ,002335,33,算力租赁;液冷服务器;东数西算(算力);数据中心;5G;腾讯概念;量子科技;阿里巴巴概念;智慧政务;华为概念;AI智能体;智能电网;小红书概念;无人驾驶;DeepSeek概念;人工智能;数字经济;核电;储能;光伏概念;高铁;海工装备;海峡两岸;福建自贸区;锂电池概念;氢能源;深股通;融资融券,28
600696.SH,600696,22,白酒概念;ST板块,2
002948.SZ,002948,33,高股息精选;一带一路;跨境支付(CIPS);融资融券;深股通,5
605389.SH,605389,17,减速器;高端装备;专精特新;机器人概念;光伏概念;海工装备;国企改革;沪股通;股权转让(并购重组),9
600780.SH,600780,17,绿色电力;风电;国企改革;证金持股;沪股通;融资融券,6
001330.SZ,001330,33,短剧游戏;Sora概念(文生视频);文化传媒概念;AI应用;AIGC概念;IP经济(谷子经济);抖音概念(字节概念);腾讯概念;阿里巴巴概念;西部大开发;新疆振兴;深股通,12
000852.SZ,000852,33,页岩气;可燃冰;天然气;俄乌冲突概念;央企国企改革;氢能源;地下管网;国企改革;海工装备;一带一路;雄安新区;燃料电池;高端装备;数字经济;储能;工业互联网;专精特新;深股通;融资融券,19
300125.SZ,300125,33,烟草;新型烟草(电子烟);ST板块;工业大麻;光伏概念;芯片概念;绿色电力;TOPCON电池;HJT电池,9
300600.SZ,300600,33,国产航母;军民融合;军工;商业航天;海工装备;机器人概念;专精特新;核电;国企改革;风电;储能;摘帽,12
688700.SH,688700,17,PCB概念;PET铜箔;华为手机;芯片概念;固态电池;锂电池概念;专精特新;2025年报预增;光伏概念;高端装备;海峡两岸;HJT电池;融资融券;沪股通,14
002938.SZ,002938,33,共封装光学(CPO);PCB概念;富士康概念;同花顺果指数;MiniLED;AI PC;汽车电子;苹果概念;消费电子概念;AI眼镜;AI手机;智能穿戴;无线耳机;智能座舱;无人驾驶;商业航天;新能源汽车;人形机器人;华为概念;虚拟现实;海峡两岸;人民币贬值受益;融资融券;深股通,24
600208.SH,600208,17,参股保险;互联网金融;独角兽概念;创投;参股银行;乡村振兴;区块链;参股券商;国企改革;Web3.0;黄金概念;元宇宙;数据确权;NFT概念;共同富裕示范区;知识产权保护;期货概念;长三角一体化;芯片概念;煤炭概念;沪股通;融资融券,22
600599.SH,600599,22,ST板块;互联网金融;人民币贬值受益,3
002812.SZ,002812,33,固态电池;锂电池概念;宁德时代概念;储能;烟草;同花顺漂亮100;西部大开发;比亚迪概念;新能源汽车;充电桩;专精特新;消费电子概念;深股通;人工智能;融资融券,15
600381.SH,600381,22,ST板块;白酒概念;西部大开发,3
600107.SH,600107,22,ST板块;医药电商;储能;天然气,4
603067.SH,603067,17,钛白粉概念;小金属概念;军工;钒电池;锂电池概念;储能;固态电池;维生素;沪股通;融资融券,10
603119.SH,603119,17,减速器;人形机器人;汽车热管理;特斯拉概念;新能源汽车;机器人概念;无人驾驶;专精特新;宁德时代概念;人民币贬值受益;共同富裕示范区;长三角一体化;一带一路;沪股通;融资融券,15
688805.SH,688805,17,科创次新股;注册制次新股;医疗器械概念;超导概念;新股与次新股;融资融券,6
002620.SZ,002620,33,ST板块;建筑节能;装配式建筑;光伏概念;新型城镇化;光伏建筑一体化;绿色电力;ERP概念,8
600594.SH,600594,17,医药电商;流感;创新药;民营医院;医美概念;西部大开发;融资融券,7
002289.SZ,002289,33,ST板块;柔性屏(折叠屏);消费电子概念;数据中心;算力租赁;股权转让(并购重组),6
600636.SH,600636,22,职业教育;国企改革;语音技术;星闪概念;在线教育;人工智能;ST板块;机器视觉;数据要素;鸿蒙概念;DeepSeek概念;华为鲲鹏;央企国企改革;多模态AI;证金持股;芯片概念;东数西算(算力);AI应用;英伟达概念,19
603813.SH,603813,22,ST板块;氢能源;燃料电池;统一大市场;粤港澳大湾区;数字经济;智能物流;冷链物流,8
688199.SH,688199,17,光刻胶;光刻机;PCB概念;芯片概念;3D打印;专精特新;固态电池;锂电池概念;储能;钠离子电池;京津冀一体化;融资融券,12
603843.SH,603843,22,赛马概念;ST板块;盐湖提锂;特色小镇;西部大开发;固废处理;PPP概念;地下管网;光伏概念;一带一路;充电桩;雅下水电概念;新型城镇化;乡村振兴;旅游概念;水利;算力租赁;东数西算(算力);小金属概念;智慧政务;金属铜;金属锌,22
002875.SZ,002875,33,广东自贸区;三胎概念;粤港澳大湾区;跨境电商;IP经济(谷子经济);股权转让(并购重组),6
000609.SZ,000609,33,ST板块;互联网金融;创投;高铁;股权转让(并购重组);存储芯片,6
300938.SZ,300938,33,军民融合;AI眼镜;军工;汽车拆解概念;小米概念;低空经济;比亚迪概念;华为概念;特斯拉概念;机器人概念;华为汽车;食品安全;DeepSeek概念;深股通;融资融券,15
300358.SZ,300358,33,细胞免疫治疗;智能医疗;机器人概念;净水概念;人工智能;AI智能体;DeepSeek概念;合成生物;海峡两岸;智能物流;高端装备;污水处理;融资融券;深股通,14
002039.SZ,002039,33,2026一季报预增;绿色电力;央企国企改革;国企改革;乡村振兴;西部大开发;2025年报预增;深股通;融资融券,9
300706.SZ,300706,33,OLED;第三代半导体;存储芯片;PET铜箔;芯片概念;消费电子概念;钙钛矿电池;小金属概念;超导概念;HJT电池;专精特新;光伏概念;海峡两岸;福建自贸区;钒电池;深股通,16
002506.SZ,002506,33,HJT电池;TOPCON电池;BC电池;钙钛矿电池;光伏建筑一体化;钒电池;光热发电;碳交易;碳中和;绿色电力;雄安新区;光伏概念;华为数字能源;蚂蚁集团概念;储能;长三角一体化;区块链;空气能热泵;数字经济;华为概念;深股通;融资融券,22
688179.SH,688179,17,光刻胶;专精特新;合成生物;猴痘概念;重组蛋白;融资融券,6
600421.SH,600421,22,股权转让(并购重组);ST板块;风电,3
688630.SH,688630,17,先进封装;光刻机;PCB概念;OLED;芯片概念;光刻胶;2025年报预增;专精特新;高端装备;光伏概念;BC电池;2026一季报预增;融资融券;沪股通,14
600243.SH,600243,22,股权转让(并购重组);ST板块;减速器;西部大开发;工业母机;新型工业化;天然气;医疗器械概念,8
603261.SH,603261,22,成飞概念;大飞机;ST板块;军民融合;可控核聚变;军工;低空经济;高端装备;无人机;西部大开发,10
600982.SH,600982,17,高股息精选;生物质能发电;绿色电力;抽水蓄能;光伏建筑一体化;碳中和;风电;华为数字能源;储能;国企改革;光伏概念;航运概念;统一大市场;共同富裕示范区;华为概念;沪股通,16
600522.SH,600522,17,光纤概念;铜缆高速连接;共封装光学(CPO);特高压;超导概念;液冷服务器;6G概念;柔性直流输电;可控核聚变;超级电容;海工装备;5G;核电;风电;光伏概念;智能电网;钙钛矿电池;数据中心;商业航天;量子科技;新能源汽车;储能;一带一路;汽车电子;氢能源;东数西算(算力);固态电池;锂电池概念;工业互联网;绿色电力;机器人概念;华为概念;低空经济;碳中和;阿里巴巴概念;DeepSeek概念;数字经济;数据要素;证金持股;沪股通;融资融券,41
002637.SZ,002637,33,消毒剂;污水处理;回购增持再贷款概念;一带一路;食品安全;深股通,6
000739.SZ,000739,33,流感;创新药;仿制药一致性评价;减肥药;CRO概念;合成生物;医美概念;宠物经济;共同富裕示范区;养老概念;AIGC概念;AI智能体;深股通;融资融券;工业互联网,15
603699.SH,603699,17,页岩气;可控核聚变;氢能源;核电;一带一路;人民币贬值受益;风电;高股息精选;沪股通;融资融券,10
600348.SH,600348,17,煤炭概念;超超临界发电;氢能源;风电;钠离子电池;TOPCON电池;光伏概念;国企改革;储能;碳纤维;沪股通;融资融券,12
600346.SH,600346,17,煤化工概念;可降解塑料;PET铜箔;锂电池概念;同花顺漂亮100;沪股通;融资融券,7
301596.SZ,301596,33,人形机器人;减速器;新型工业化;机器人概念;新能源汽车;无人机;核电;风电;西部大开发;融资融券;深股通,11
300448.SZ,300448,33,多模态AI;华为鲲鹏;云计算;AI智能体;数据要素;百度概念;鸿蒙概念;区块链;人脸识别;智慧城市;数字经济;电力物联网;ETC;人工智能;车联网(车路协同);智能医疗;安防;物联网;AI应用;机器视觉;创投;芯片概念;AI眼镜,23
001335.SZ,001335,33,染料;人民币贬值受益;一带一路;融资融券,4
301366.SZ,301366,33,汽车电子;智能座舱;华为海思概念股;PCB概念;英伟达概念;5G;无人驾驶;苹果概念;芯片概念;比亚迪概念;人形机器人;专精特新;机器人概念;飞行汽车(eVTOL);无人机;华为概念;数据中心;车联网(车路协同);脑机接口;低空经济;东数西算(算力);商业航天;人工智能;腾讯概念;百度概念;阿里巴巴概念;深股通;融资融券,28
603936.SH,603936,17,PCB概念;共封装光学(CPO);AI PC;苹果概念;MiniLED;液冷服务器;汽车电子;5G;消费电子概念;先进封装;6G概念;第三代半导体;智能穿戴;存储芯片;数据中心;比亚迪概念;新能源汽车;商业航天;军工;无人驾驶;充电桩;EDR概念;卫星导航;华为概念;机器人概念;物联网;沪股通;融资融券,28
603278.SH,603278,17,商业航天;人形机器人;高端装备;海峡两岸;一带一路;风电;绿色电力;生物质能发电,8
688205.SH,688205,17,共封装光学(CPO);F5G概念;5G;芯片概念;数据中心;东数西算(算力);专精特新;沪股通;融资融券,9
002693.SZ,002693,33,ST板块;辅助生殖;肝炎概念;仿制药一致性评价;海南自贸区;CRO概念;阿尔茨海默概念,7
000016.SZ,000016,33,网约车;星闪概念;无线耳机;存储芯片;鸿蒙概念;智能穿戴;芯片概念;腾讯概念;智能家居;人工智能;消费电子概念;家用电器;工业互联网;DeepSeek概念;创投;PCB概念;5G;MiniLED;海峡两岸;污水处理;PPP概念;MicroLED概念;国企改革;央企国企改革;深股通;股权转让(并购重组);融资融券,27
002647.SZ,002647,33,芯片概念;东数西算(算力);云计算;移动支付;数字货币;区块链;跨境支付(CIPS);互联网金融;摘帽,9
300276.SZ,300276,33,新型工业化;机器人概念;车联网(车路协同);工业互联网;军工;长安汽车概念;人工智能;无人驾驶;专精特新;智能物流;比亚迪概念;特斯拉概念;高端装备;芯片概念;宁德时代概念;智能电网;融资融券;深股通,18
002722.SZ,002722,33,创投;人工智能;语音技术;燃料电池;独角兽概念;国企改革;高端装备;氢能源;AIGC概念;ChatGPT概念;特钢概念,11
301498.SZ,301498,33,宠物经济;特色小镇;数字孪生;深股通;融资融券,5
601677.SH,601677,17,金属回收;特高压;锂电池概念;固态电池;中韩自贸区;消费电子概念;储能;新能源汽车;比亚迪概念;5G;军工;机器人概念;融资融券;沪股通,14
603789.SH,603789,22,数据要素;生态农业;ST板块;乡村振兴;共同富裕示范区;无人驾驶;农机;机器人概念;无人机;新疆振兴,10
300331.SZ,300331,33,中芯国际概念;光刻机;OLED;电子纸;柔性屏(折叠屏);芯片概念;3D打印;AI PC;光伏概念;智能穿戴;小米概念;专精特新;虚拟现实;华为概念;元宇宙;烟草;人工智能;体育产业;IP经济(谷子经济);深股通;融资融券,21
301587.SZ,301587,33,固态电池;锂电池概念;特斯拉概念;新能源汽车;储能;低空经济;商业航天;融资融券,8
603156.SH,603156,17,创投;超级品牌;沪股通;融资融券,4
002414.SZ,002414,33,毫米波雷达;芯片概念;传感器;汽车电子;无人机;机器视觉;商业航天;军民融合;无人驾驶;军工;低空经济;机器人概念;高端装备;安防;车联网(车路协同);华为概念;智能家居;华为昇腾;鸿蒙概念;智能电网;深股通;融资融券,22
600507.SH,600507,17,特钢概念;回购增持再贷款概念;化债概念(AMC概念);2025年报预增;工业互联网;新能源汽车;宁德时代概念;华为概念;融资融券;沪股通,10
688530.SH,688530,17,MicroLED概念;PET铜箔;芯片概念;MiniLED;钙钛矿电池;专精特新;HJT电池;光伏概念;小金属概念;融资融券,10
603601.SH,603601,17,商业航天;大飞机;核污染防治;核电;PM2.5;建筑节能;芯片概念;特斯拉概念;宁德时代概念;新能源汽车;西部大开发;家用电器;中芯国际概念;融资融券,14
688156.SH,688156,17,污水处理;固废处理;专精特新;合成生物;融资融券,5
688383.SH,688383,17,MiniLED;先进封装;芯片概念;人形机器人;机器人概念;华为概念;锂电池概念;商业航天;沪股通;融资融券,10
300828.SZ,300828,33,数据中心;光伏概念;5G;汽车热管理;新能源汽车;充电桩;液冷服务器;比亚迪概念;机器人概念;储能;医疗器械概念;风电;一带一路;京津冀一体化;国企改革;股权转让(并购重组),16
